Source,Authors,Title,Year,Source.title,Volume,Issue,Page.start,Page.end,DOI,Link,reviewer1,reviewer2,Include?,Reason,broiler?,Marine,Aquatic,Fish,Chicken,Tadpoles,Hen,Penguin
Web of Science,"Shepherd, Scoresby A.; Hawkes, Michael W.","Algal food preferences and seasonal foraging strategy of the marine iguana, Amblyrhynchus cristatus, on Santa Cruz, Galapagos.",2005,Bulletin of Marine Science,77,1,51-72,,,,C,D,No,Irrelevant (incorrect species),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
Web of Science,"Roedel, Heiko G.; Bora, Agnes; Kaetzke, Paul; Khaschei, Martin; Hutzelmeyer, Hans Dieter; Zapka, Manuela; von Holst, Dietrich",Timing of breeding and reproductive performance of female European rabbits in response to winter temperature and body mass.,2005,Canadian Journal of Zoology,83,7,935-942,,"Rodel, Heiko/0000-0003-0228-2884",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Kiyokawa, Yasushi; Kikusui, Takefumi; Takeuchi, Yukari; Mori, Yuji",Alarm pheromone that aggravates stress-induced hyperthermia is soluble in water.,2005,Chemical Senses,30,6,513-519,,,,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Merchant, Mark E.; Roche, Cherie M.; Thibodeaux, Damon; Elsey, Ruth M.",Identification of alternative pathway serum complement activity in the blood of the American alligator (Alligator mississippiensis).,2005,Comparative Biochemistry and Physiology B Biochemistry & Molecular Biology,141,3,281-288,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Nebel, Silke; Thompson, Graham J.",Foraging behaviour of western sandpipers changes with sediment temperature: implications for their hemispheric distribution.,2005,Ecological Research,20,4,503-507,,,,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Asbjornsen, Einar J.; Saether, Bernt-Erik; Linnell, John D.C.; Engen, Steinar; Andersen, Reidar; Bretten, Tord",Predicting the growth of a small introduced muskox population using population prediction intervals.,2005,Journal of Animal Ecology,74,4,612-618,,"Linnell, John D C/0000-0002-8370-5633",,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Munro, Daniel; Thomas, Donald W.; Humphries, Murray M.",Torpor patterns of hibernating eastern chipmunks Tamias striatus vary in response to the size and fatty acid composition of food hoards.,2005,Journal of Animal Ecology,74,4,692-700,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Ward, Sally; Slater, Peter J.B.",Raised thermoregulatory costs at exposed song posts increase the energetic cost of singing for willow warblers Phylloscopus trochilus.,2005,Journal of Avian Biology,36,4,280-286,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Green, J.A.; Boyd, I.L.; Woakes, A.J.; Green, C.J.; Butler, P.J.",Do seasonal changes in metabolic rate facilitate changes in diving behaviour?,2005,Journal of Experimental Biology,208,13,2581-2593,,"Green, Jonathan/0000-0001-8692-0163",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Wintle, Brendan A.; Kavanagh, Rodney R.; McCarthy, Michael A.; Burgman, Mark A.",Estimating and dealing with detectability in occupancy surveys for forest owls and arboreal marsupials.,2005,Journal of Wildlife Management,69,3,905-917,,"McCarthy, Michael/0000-0003-1039-7980",,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Brinkman, Todd J.; Deperno, Christopher S.; Jenks, Jonathan A.; Haroldson, Brian S.; Osborn, Robert G.",Movement of female white-tailed deer: effects of climate and intensive row-crop agriculture.,2005,Journal of Wildlife Management,69,3,1099-1111,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Molina-Schiller, Daniza; Rosales, Sergio A.; de Freitas, Thales R.O.","Oceanographic conditions off coastal South America in relation to the distribution of Burmeister's porpoise, Phocoena spinipinnis.",2005,Latin American Journal of Aquatic Mammals,4,2,141-156,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Jaquemet, Sebastien; Le Corre, Matthieu; Marsac, Francis; Potier, Michel; Weimerskirch, Henri",Foraging habitats of the seabird community of Europa Island (Mozambique Channel).,2005,Marine Biology (Berlin),147,3,573-582,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Dawson, Russell D.; Lawrie, Cheyenne C.; O'Brien, L.","The importance of microclimate variation in determining size, growth and survival of avian offspring: experimental evidence from a cavity nesting passerine.",2005,Oecologia (Berlin),144,3,499-507,,,,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Werner, Scott J.; Nolte, Dale L.; Provenza, Frederick D.","Proximal cues of pocket gopher burrow plugging behavior: Influence of light, burrow openings, and temperature.",2005,Physiology & Behavior,85,3,340-345,,,,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Evans, K.; Thresher, R.; Warneke, R.M.; Bradshaw, C.J.A.; Pook, M.; Thiele, D.; Hindell, M.A.",Periodic variability in cetacean strandings: links to large-scale climate events.,2005,Biology Letters,1,2,147-150,,"Bradshaw, Corey/0000-0002-5328-7741; Hindell, Mark/0000-0002-7823-7185",,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Zhao, Zhi-Jun; Wang, De-Hua",Short photoperiod enhances thermogenic capacity in Brandt's voles.,2005,Physiology & Behavior,85,2,143-149,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Li, Yu-Chun; Meng, Yi-Hang; Zhang, Li-Cun; Ye, Qing",Analysis of environmental factors on geographical distribution of Chinese Chiroptera.,2005,Acta Zoologica Sinica,51,3,413-422,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Weston, Michael A.; Elgar, Mark A.",Disturbance to brood-rearing hooded plover Thinornis rubricollis: responses and consequences.,2005,Bird Conservation International,15,2,193-209,,"Elgar, Mark/0000-0003-0861-6064",,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Langkilde, Tracy; Lance, Valentine A.; Shine, Richard",Ecological consequences of agonistic interactions in lizards.,2005,Ecology (Washington D C),86,6,1650-1659,,"Langkilde, Tracy/0000-0001-7014-2432",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Garel, M.; Cugnasse, J.-M.; Loison, A.; Gaillard, J.-M.; Vuiton, C.; Maillard, D.",Monitoring the abundance of mouflon in South France.,2005,European Journal of Wildlife Research,51,2,69-76,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Brommer, Jon E.; Merila, Juha; Sheldon, Ben C.; Gustafsson, Lars",Natural selection and genetic variation for reproductive reaction norms in a wild bird population.,2005,Evolution,59,6,1362-1371,,"Merila, Juha/0000-0001-9614-0072; Sheldon, Ben/0000-0002-5240-7828; Brommer, Jon/0000-0002-2435-2612; Gustafsson, Lars/0000-0001-6566-2863",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Kooiker, Gerhard",[Climate change and the birds of Osnabrueck: are the time changing?],2005,Falke,52,6,176-181,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Bezzel, Einhard",[New hypotheses on selection: birds and climate change.],2005,Falke,52,6,182-185,,,,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Hastie, Gordon D.; Swift, Rene J.; Slesser, George; Thompson, Paul M.; Turrell, William R.",Environmental models for predicting oceanic dolphin habitat in the Northeast Atlantic.,2005,ICES Journal of Marine Science,62,4,760-770,,"Thompson, Paul /0000-0001-6195-3284; ",,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Donaldson, Bridget M.; Echternacht, Arthur C.",Aquatic habitat use relative to home range and seasonal movement of eastern box turtles (Terrapene carolina carolina: Emydidae) in eastern Tennessee.,2005,Journal of Herpetology,39,2,278-284,,,,A,D,No ,Irrelevant (not animals),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
Web of Science,"Smith, Peter G.; Racey, Paul A.",The itinerant Natterer: physical and thermal characteristics of summer roosts of Myotis nattereri (Mammalia: Chiroptera).,2005,Journal of Zoology (London),266,2,171-180,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Moffatt, Kerry C.; Crone, Elizabeth E.; Holl, Karen D.; Schlorff, Ronald W.; Garrison, Barrett A.","Importance of hydrologic and landscape heterogeneity for restoring bank swallow (Riparia riparia) colonies along the Sacramento River, California.",2005,Restoration Ecology,13,2,391-402,,"Holl, Karen/0000-0003-2893-6161",,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Chernyshov, K.I.","Variability of advertisement calls and release calls of green frogs in the Moscow Oblast', Russia.",2005,Russian Journal of Herpetology,12,,20-26,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Litvinov, N.; Ganshchuk, S.",Environment and body temperatures of reptiles in Volga-Ural region.,2005,Russian Journal of Herpetology,12,,179-182,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Hotchkin, Paul; Riveroll, Hector, Jr",Comparative escape behavior of chihuahuan desert parthenogenetic and gonochoristic whiptail lizards.,2005,Southwestern Naturalist,50,2,172-177,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Kanda, L. Leann; Fuller, Todd K.; Sievert, Paul R.; Friedland, Kevin D.","Variation in winter microclimate and its potential influence on Virginia opossum (Didelphis virginiana) survival in Amherst, Massachusetts.",2005,Urban Ecosystems,8,2,215-225,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Brack, Virgil, Jr; Reynolds, Richard J.; Orndorff, Wil; Zokaites, Joe; Zokaites, Carol","Bats of Skydusky Hollow, Bland County, Virginia.",2005,Virginia Journal of Science,56,2,93-106,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Kaczensky, Petra; Hayes, Robert D.; Promberger, Christoph",Effect of raven Corvus corax scavenging on the kill rates of wolf Canis lupus packs.,2005,Wildlife Biology,11,2,101-108,,"Kaczensky, Petra/0000-0001-5428-1176",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Pfeiffer, A.; Melzer, A.; Tucker, G.; Clifton, D.; Ellis, W.","Tree use by koalas (Phascolarctos cinereus) on St Bees Island, Queensland - Report of a pilot study.",2005,Proceedings of the Royal Society of Queensland,112,,47-51,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Aubret, Fabien; Bonnet, Xavier; Shine, Richard; Maumelat, Stephanie","Energy expenditure for parental care may be trivial for brooding pythons, Python regius.",2005,Animal Behaviour,69,5,1043-1053,,"Bonnet, Xavier/0000-0001-6150-8199",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Elkins, Norman",Weather and bird migration.,2005,British Birds,98,5,238-256,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Schuhler, S.; Clark, A.; Joseph, W.; Patel, A.; Lehnen, K.; Stratford, E.; Horan, T.L.; Fone, K.C.F.; Ebling, J.P.",Involvement of 5-HT2C receptors in the regulation of food intake in Siberian hamsters.,2005,Journal of Neuroendocrinology,17,5,276-285,,,,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Lin, Zhi-Hua; Ji, Xiang; Luo, Lai-Gao; Ma, Xiao-Mei","Incubation temperature affects hatching success, embryonic expenditure of energy and hatchling phenotypes of a prolonged egg-retaining snake, Deinagkistrodon acutus (Viperidae).",2005,Journal of Thermal Biology,30,4,289-297,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Heithaus, M.R.",Habitat use and group size of pied cormorants (Phalacrocorax varius) in a seagrass ecosystem: possible effects of food abundance and predation risk.,2005,Marine Biology (Berlin),147,1,27-35,,"Heithaus, Michael/0000-0002-3219-1003",,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Tosi, S.; Onofri, S.; Brusoni, M.; Zucconi, L.; Vishniac, H.",Response of Antarctic soil fungal assemblages to experimental warming and reduction of UV radiation.,2005,Polar Biology,28,6,470-482,,"Zucconi, Laura/0000-0001-9793-2303",,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Frear, Lori A.; Heatwole, Harold",Anolis carolinensis: A temperate anole that is a potentially continuous breeder.,2005,Russian Journal of Herpetology,12,2,94-98,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"MacCracken, James G.",Effects of uneven-aged timber harvest on forest floor vertebrates in the Cascade Mountains of southern Washington.,2005,Forest Ecology and Management,208,01-Mar,123-135,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Lo Valvo, Mario; Giacalone, Gabriele","Preliminar [Preliminary] observation about reproduction phenology of the green toad population in the natural reserve of ""Monte Pellegrino"" (Sicily).",2005,Annali del Museo Civico di Storia Naturale di Ferrara,6,,61-65,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Hargitai, Rita; Torok, Janos; Toth, Laszlo; Hegyi, Gergely; Rosivall, Balazs; Szigeti, Beata; Szollosi, Eszter",Effects of environmental conditions and parental quality on inter- and intraclutch egg-size variation in the collared flycatcher (Ficedula albicollis).,2005,Auk,122,2,509-522,,"Torok, Janos/0000-0002-4799-5522",,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Bragg, Jason G.; Taylor, Jennifer E.; Fox, Barry J.",Distributions of lizard species across edges delimiting open-forest and sand-mined areas.,2005,Austral Ecology,30,2,188-200,,"Bragg, Jason/0000-0003-0093-4981; Bragg, Jason/0000-0002-7621-7295; Taylor, Jennifer/0000-0001-6461-0869",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Borrell, Brendan J.; LaDuc, Travis J.; Dudley, Robert",Respiratory cooling in rattlesnakes.,2005,Comparative Biochemistry and Physiology Part A Molecular & Integrative Physiology,140,4,471-476,,"LaDuc, Travis J./0000-0003-4402-8745",,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Du, Wei-Guo; Shou, Lu; Shen, Jian-Yang; Lu, Yi-Wei","Influence of fluctuating incubation temperatures on hatchling traits in a Chinese skink, Eumeces chinensis.",2005,Herpetological Journal,15,2,139-142,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Holmes, Melissa M.; Putz, Oliver; Crews, David; Wade, Juli",Normally occurring intersexuality and testosterone induced plasticity in the copulatory system of adult leopard geckos.,2005,Hormones and Behavior,47,4,439-445,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Ehrhardt, N.; Heldmaier, G.; Exner, C.",Adaptive mechanisms during food restriction in Acomys russatus: the use of torpor for desert survival.,2005,Journal of Comparative Physiology B Biochemical Systemic and Environmental Physiology,175,3,193-200,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Deboer, Tom",Cool hamsters get sleepy.,2005,Journal of Thermal Biology,30,3,173-178,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Dausmann, Kathrin H.",Measuring body temperature in the field - evaluation of external vs. implanted transmitters in a small mammal.,2005,Journal of Thermal Biology,30,3,195-202,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Pearce-Higgins, J.W.; Yalden, D.W.; Whittingham, M.J.",Warmer springs advance the breeding phenology of golden plovers Pluvialis apricaria and their prey (Tipulidae).,2005,Oecologia (Berlin),143,3,470-476,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Du, Weiguo; Xie, Xiaohong",Factors affecting escape behavior of Sphenomorphus indicus.,2005,Shengtaixue Zazhi,24,4,461-463,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Guthery, Fred S.; Rybak, Alexandr R.; Fuhlendorf, Samuel d.; Hiller, Tim L.; Smith, Steven G.; Puckett, William h., Jr; Baker, Robert A.",Aspects of the thermal ecology of bobwhites in north Texas.,2005,Wildlife Monographs,159,,Jan-36,,,,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Le Boeuf, Burney J.; Crocker, Daniel E.",Ocean climate and seal condition.,2005,BMC Biology,3,9,01-Oct,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Hochscheid, Sandra; Bentivegna, Flegra; Hays, Graeme C.",First records of dive durations for a hibernating sea turtle.,2005,Biology Letters,1,1,82-86,,"Hays, Graeme/0000-0002-3314-8189",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Renaud, Sabrina; Michaux, Jacques; Schmidt, Daniela N.; Aguilar, Jean-Pierre; Mein, Pierre; Auffray, Jean-Christophe","Morphological evolution, ecological diversification and climate change in rodents.",2005,Proceedings of the Royal Society Biological Sciences Series B,272,1563,609-617,,"Renaud, Sabrina/0000-0002-8730-3113; Schmidt, Daniela/0000-0001-8419-2721",,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Both, Christiaan; Piersma, Theunis; Roodbergen, Sake P.",Climatic change explains much of the 20th century advance in laying date of northern lapwing Vanellus vanellus in The Netherlands.,2005,Ardea,93,1,79-88,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Thomas, Adele R.; Oosthuizen, Vaughan; Naude, Ryno J.","Differential effects of detergents, fatty acids, cations and heating on ostrich skeletal muscle 20S proteasome.",2005,Comparative Biochemistry and Physiology B Biochemistry & Molecular Biology,140,3,343-348,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Hemami, Mahmoud R.; Dolman, Paul M.",The disappearance of muntjac (Muntiacus reevesi) and roe deer (Capreolus capreolus) pellet groups in a pine forest of lowland England.,2005,European Journal of Wildlife Research,51,1,19-24,,"Dolman, Paul/0000-0002-9340-2791",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Sadowska, Edyta T.; Labocha, Marta K.; Baliga, Katarzyna; Stanisz, Anna; Wroblewska, Aleksandra K.; Jagusiak, Wojciech; Koteja, Pawel",Genetic correlations between basal and maximum metabolic rates in a wild rodent: consequences for evolution of endothermy.,2005,Evolution,59,3,672-681,,"Koteja, Pawel/0000-0003-0077-4957",,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Smith, Robert J.; Moore, Frank R.",Fat stores of American redstarts Setophaga ruticilla arriving at northerly breeding grounds.,2005,Journal of Avian Biology,36,2,117-126,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Mazerolle, Daniel F.; Dufour, Kevin W.; Hobson, Keith A.; den Haan, Heidi E.","Effects of large-scale climatic fluctuations on survival and production of young in a Neotropical migrant songbird, the yellow warbler Dendroica petechia.",2005,Journal of Avian Biology,36,2,155-163,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Grodzicki, Przemyslaw; Caputa, Michal",Social versus individual behaviour: a comparative approach to thermal behaviour of the honeybee (Apis mellifera L.) and the American cockroach (Periplaneta americana L.).,2005,Journal of Insect Physiology,51,3,315-322,,"Grodzicki, Przemyslaw/0000-0002-8397-8711",,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Watson, E.J.; Carlton, C.E.",Insect succession and decomposition of wildlife carcasses during fall and winter in Louisiana.,2005,Journal of Medical Entomology,42,2,193-203,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"El-Bakry, Hanan A.",Pineal-immune axis in a desert rodent: effect of constant light exposure.,2005,Journal of the Egyptian German Society of Zoology,47,C,89-115,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Brown, Kelly J.; Downs, Colleen T.",Seasonal behavioural patterns of free-living rock hyrax (Procavia capensis).,2005,Journal of Zoology (London),265,3,311-326,,"Downs, Colleen/0000-0001-8334-1510",,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"du Toit, J.T.; Yetman, C.A.",Effects of body size on the diurnal activity budgets of African browsing ruminants.,2005,Oecologia (Berlin),143,2,317-325,,"du Toit, Johan/0000-0003-0705-7117",,C,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Suedkamp Wells, Kimberly M.; Fuhlendorf, Samuel D.",Comparison of microclimate at grassland bird nests with different substrates.,2005,Prairie Naturalist,37,1,21-28,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Cheng, Chiung-Hsiang; Kuo, Ching-Hsien",Using indicators of stress responses and physiological functions to evaluate effects of different nitrite concentration and temperature on the soft-shell turtle (Pedodiscus [Pelodiscus] sinesis).,2005,Taiwan Veterinary Journal,31,1,56-63,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"McKinney, Richard A.; McWilliams, Scott R.",A new model to estimate daily energy expenditure for wintering waterfowl.,2005,Wilson Bulletin,117,1,44-55,,"McWilliams, Scott/0000-0002-9727-1151",,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Podloucky, Richard; Clausnitzer, Hans-Joachim; Laufer, Hubert; Teufert, Steffen; Voelkl, Wolfgang",Was there a sharp population decline of the adder (Vipera berus) following unfavourite weather conditions during autumn and winter 2002/2003 - an analysis of available data.,2005,Zeitschrift fuer Feldherpetologie,12,1,Jan-18,,,,A,D,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Reichholf, Josef H.","Effects of the hot summer in 2003 on the activity of a sand lizard population, Lacerta agilis, in upper Bavaria.",2005,Zeitschrift fuer Feldherpetologie,12,1,126-130,,,,D,A,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web of Science,"Feoktistova, Natalia Yu.; Meschersky, Ilya G.",Seasonal changes in desert hamster Phodopus roborovskii breeding activity.,2005,Acta Zoologica Sinica,51,1,01-Jun,,,,D,C,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
